name,female_sum,male_sum,both_sums,per_diff
orie,428,1715,2143,120.11199253383107
neale,5,915,920,197.82608695652172
demaree,11,76,87,149.42528735632183
memphys,53,59,112,10.714285714285714
lorenzo,314,82665,82979,198.48636401981224
renne,578,61,639,161.8153364632238
rivers,734,1843,2577,86.06907256499807
rhyon,27,32,59,16.94915254237288
ase,116,110,226,5.3097345132743365
abigail,408235,672,408907,199.34263781250993
venice,2922,278,3200,165.25
kaiya,8330,33,8363,198.42161903623102
kyper,11,35,46,104.34782608695652
alexandria,103886,230,104116,199.1163702024665
tere,385,6,391,193.8618925831202
kylee,50026,498,50524,196.05731929380096
tha,20,37,57,59.64912280701754
mannon,5,7,12,33.33333333333333
tali,1404,72,1476,180.4878048780488
sparrow,968,174,1142,139.05429071803852
yiran,37,10,47,114.89361702127661
tolulope,152,38,190,120.0
alois,186,2517,2703,172.47502774694783
thiago,28,29347,29375,199.61872340425532
ashdyn,6,36,42,142.85714285714286
carolina,47196,137,47333,198.84224536792513
rocki,55,5,60,166.66666666666669
quintell,5,175,180,188.88888888888889
banner,35,731,766,181.72323759791124
raelin,774,5,779,197.43260590500643
onis,5,263,268,192.53731343283582
ariyan,392,559,951,35.120925341745526
zaya,2359,58,2417,190.4013239553165
fayne,104,54,158,63.29113924050633
nation,68,401,469,142.0042643923241
juelz,168,4006,4174,183.90033540967897
adrian,15675,267752,283427,177.87790154078476
rynn,355,34,389,165.03856041131107
sharone,583,150,733,118.14461118690313
credence,21,122,143,141.25874125874125
aleksa,540,62,602,158.80398671096344
onix,6,348,354,193.22033898305085
peter,1943,587633,589576,198.68176452230077
young,530,2234,2764,123.29956584659914
karon,6208,3177,9385,64.5924347362813
cadin,16,644,660,190.3030303030303
dayna,14441,87,14528,197.60462555066078
coast,55,490,545,159.63302752293578
khouri,31,11,42,95.23809523809523
enai,5,6,11,18.181818181818183
calder,37,2070,2107,192.97579496915046
shamik,5,51,56,164.28571428571428
vernell,7124,3344,10468,72.22009935040123
rumani,200,11,211,179.14691943127963
franklin,778,140810,141588,197.80207362205837
joaquin,53,34664,34717,199.38934815796296
brennen,178,9018,9196,192.25750326228794
logan,31059,382352,413411,169.94854999020345
delphine,10407,33,10440,198.73563218390805
derick,39,19651,19690,199.20771965464704
rassie,5,20,25,120.0
delaney,44153,1201,45354,189.4077699872117
leno,6,651,657,196.34703196347033
marke,5,159,164,187.80487804878047
arka,6,80,86,172.09302325581396
theon,9,402,411,191.24087591240877
kannyn,44,21,65,70.76923076923077
sorin,20,489,509,184.2829076620825
kopelyn,118,7,125,177.6
samuelle,11,39,50,112.00000000000001
jeral,10,421,431,190.71925754060322
dominic,1247,190111,191358,197.3933674055958
raney,342,71,413,131.23486682808715
chapel,249,135,384,59.375
majd,10,586,596,193.28859060402687
lamar,1265,33846,35111,185.58856198912022
abrar,532,543,1075,2.0465116279069764
hawley,67,150,217,76.49769585253456
mabel,140754,409,141163,198.84105608410135
ashely,6515,70,6585,195.74791192103265
oralia,5745,5,5750,199.6521739130435
blakley,706,49,755,174.03973509933775
zeddie,15,63,78,123.07692307692308
kayse,447,69,516,146.51162790697674
graecyn,62,5,67,170.1492537313433
marle,46,6,52,153.84615384615387
alishah,66,6,72,166.66666666666669
madeline,204275,245,204520,199.5208292587522
jayd,343,117,460,98.26086956521739
evon,3732,755,4487,132.69445063516827
neshawn,10,64,74,145.94594594594594
carlton,277,48847,49124,197.74448334826153
cady,2424,20,2444,196.7266775777414
ziyon,109,845,954,154.29769392033543
veril,5,22,27,125.92592592592592
araoluwa,103,37,140,94.28571428571428
gin,7,35,42,133.33333333333331
vinh,10,1518,1528,197.38219895287958
zymir,5,1746,1751,198.85779554540264
jazmond,10,17,27,51.85185185185185
ilhan,412,158,570,89.12280701754386
denver,3909,18593,22502,130.51284330281754
keshon,48,1232,1280,185.0
sybil,20207,5,20212,199.90104888185238
kayne,15,2340,2355,197.45222929936307
oley,5,373,378,194.7089947089947
carman,2407,1084,3491,75.79490117444858
dimitri,99,9398,9497,195.83026218805938
carmon,1586,1250,2836,23.695345557122707
ester,16127,891,17018,179.05746856269832
danial,80,9386,9466,196.6194802450877
sonja,39476,44,39520,199.55465587044534
aubie,5,24,29,131.0344827586207
taaj,5,84,89,177.52808988764045
callin,7,127,134,179.1044776119403
agam,148,422,570,96.14035087719299
dominigue,165,46,211,112.7962085308057
kerrigan,2430,105,2535,183.4319526627219
mikala,4008,10,4018,199.00447984071675
elyan,11,321,332,186.74698795180723
yasha,212,58,270,114.07407407407408
layne,5522,13935,19457,86.47787428688903
katy,20886,5,20891,199.90426499449524
evyn,1047,744,1791,33.835845896147404
marlo,7155,3583,10738,66.53008008940212
johnathan,349,97656,98005,198.57558287842457
kashawn,78,1105,1183,173.62637362637363
breyon,95,721,816,153.4313725490196
roberto,834,112117,112951,197.04650689236928
amnen,31,117,148,116.21621621621621
beckley,118,5,123,183.739837398374
levvy,12,5,17,82.35294117647058
sequoia,3839,476,4315,155.87485515643104
torii,79,17,96,129.16666666666669
daran,10,590,600,193.33333333333334
jadence,175,36,211,131.75355450236967
darrin,132,29581,29713,198.2230000336553
thaddeus,32,25739,25771,199.50331768266656
ivis,312,114,426,92.95774647887323
macyn,914,142,1056,146.21212121212122
karee,756,85,841,159.5719381688466
clara,296898,1016,297914,198.63584792926818
krishawn,12,175,187,174.33155080213905
jordon,1846,13735,15581,152.6089467941724
summers,65,11,76,142.10526315789474
maranatha,402,5,407,195.08599508599508
syan,103,57,160,57.49999999999999
corrigan,45,204,249,127.71084337349396
dejah,3163,5,3168,199.36868686868686
casper,21,5951,5972,198.5934360348292
camarie,229,21,250,166.4
ismael,73,42900,42973,199.32050357201032
florenz,9,23,32,87.5
kirklyn,54,24,78,76.92307692307693
zyonn,5,102,107,181.30841121495328
zander,36,27932,27968,199.48512585812358
nyne,5,31,36,144.44444444444443
kaylix,10,58,68,141.1764705882353
glyn,92,1383,1475,175.0508474576271
chanse,16,1155,1171,194.53458582408197
jaimeson,16,343,359,182.17270194986074
cashlin,16,14,30,13.333333333333334
xamari,6,41,47,148.93617021276594
kortney,5313,436,5749,169.664289441642
tami,37914,90,38004,199.052731291443
miccah,6,42,48,150.0
alda,4966,10,4976,199.19614147909968
keyoni,183,17,200,166.0
lexington,1298,1011,2309,24.859246427024686
brantleigh,87,5,92,178.26086956521738
lumi,580,26,606,182.83828382838283
caden,937,70293,71230,194.73817211848942
oleander,13,54,67,122.38805970149254
zachariah,37,30668,30705,199.51799381208272
brook,10597,3376,13973,103.35647319831102
brandyn,442,4751,5193,165.95416907375312
ashton,19574,86447,106021,126.1504796219617
keari,362,17,379,182.05804749340368
ziare,84,534,618,145.63106796116506
quincy,5098,27349,32447,137.15289549110858
clarice,25421,96,25517,198.49512089979228
jalyn,4818,1783,6601,91.95576427813967
prophecy,10,10,20,0.0
otha,1403,6386,7789,127.9496726152266
golden,2247,2886,5133,24.89772063120982
mikell,534,1524,2058,96.20991253644316
vernis,187,293,480,44.166666666666664
zachary,1529,550089,551618,198.89126170647077
riyaan,34,553,587,176.8313458262351
jakel,11,320,331,186.70694864048338
tamra,13710,5,13715,199.8541742617572
lois,332830,2644,335474,196.8474457036909
jadis,214,184,398,15.07537688442211
rejean,8,18,26,76.92307692307693
cleaster,110,27,137,121.16788321167884
alexie,1627,272,1899,142.70668773038443
skylur,58,76,134,26.865671641791046
gabriele,2073,868,2941,81.9449166950017
brinn,596,15,611,190.1800327332242
emmanuel,372,89020,89392,198.33542151422947
ragene,45,9,54,133.33333333333331
shandell,526,68,594,154.20875420875421
kielyn,91,5,96,179.16666666666669
burnie,62,876,938,173.56076759061833
glendon,64,4683,4747,194.60712028649675
kaidynn,53,31,84,52.38095238095239
derrian,88,676,764,153.92670157068062
jadrien,5,357,362,194.47513812154696
noell,634,88,722,151.24653739612188
davae,47,5,52,161.53846153846155
gabriell,1290,408,1698,103.886925795053
wildred,31,5,36,144.44444444444443
aleksi,28,90,118,105.08474576271188
edith,270279,825,271104,198.78275495750708
davey,191,3312,3503,178.1901227519269
lavonta,11,327,338,186.98224852071007
astyn,54,29,83,60.24096385542169
lindel,16,340,356,182.02247191011236
christ,52,3940,3992,194.78957915831663
teygan,27,15,42,57.14285714285714
santiago,131,96232,96363,199.45622282411298
snehal,6,49,55,156.36363636363637
abie,67,723,790,166.0759493670886
karman,592,66,658,159.87841945288756
micale,6,15,21,85.71428571428571
mahzi,11,212,223,180.26905829596413
alby,15,79,94,136.17021276595744
yeabsira,13,41,54,103.7037037037037
zoe,157579,584,158163,198.52304268381354
khylan,11,695,706,193.76770538243625
trudy,25598,5,25603,199.92188415420065
kamare,5,198,203,190.14778325123152
farrah,11984,7,11991,199.76649153531815
dalas,10,24,34,82.35294117647058
makenna,33235,8,33243,199.90373913305058
denys,426,206,632,69.62025316455697
jerzee,460,17,477,185.74423480083857
yareth,249,375,624,40.38461538461539
peri,2442,10,2452,198.36867862969007
mika,6621,1327,7948,133.21590337191748
breylin,78,190,268,83.5820895522388
yandel,9,3693,3702,199.02755267423012
barret,5,1354,1359,198.5283296541575
eko,5,30,35,142.85714285714286
demetruis,5,814,819,197.55799755799757
naylen,5,27,32,137.5
barclay,24,954,978,190.1840490797546
boston,989,10448,11437,165.41050974906005
michelle,815849,3250,819099,198.41289026112838
wilde,12,142,154,168.8311688311688
revel,137,340,477,85.1153039832285
mickenzie,640,44,684,174.26900584795322
thea,19237,5,19242,199.8960607005509
jaret,22,2951,2973,197.04002690884627
lavonne,16442,217,16659,194.78960321748005
chaquille,5,22,27,125.92592592592592
jaziyah,1071,43,1114,184.56014362657092
lang,6,549,555,195.67567567567568
tymber,566,41,607,172.9818780889621
reiley,618,324,942,62.42038216560509
abi,622,22,644,186.33540372670808
kolya,6,14,20,80.0
shawn,33040,306134,339174,161.03474912581743
koa,714,6410,7124,159.91016282987084
havyn,1126,65,1191,178.1696053736356
demarcus,29,13552,13581,199.14586554745603
ashleigh,31844,83,31927,198.9601277915244
twan,27,217,244,155.7377049180328
jacky,1193,6583,7776,138.63168724279836
evin,511,3164,3675,144.38095238095238
praise,868,370,1238,80.45234248788368
gardner,5,2997,3002,199.33377748167888
rythm,5,5,10,0.0
sugar,135,46,181,98.34254143646409
simran,2840,134,2974,181.97713517148622
mikele,65,66,131,1.5267175572519083
kyran,133,3081,3214,183.4474175482265
mahi,1202,42,1244,186.4951768488746
jayline,1092,5,1097,198.17684594348222
jehan,347,149,496,79.83870967741935
nyjah,624,803,1427,25.087596355991593
linnie,7983,712,8695,167.2455434157562
delain,30,5,35,142.85714285714286
ezryn,11,90,101,156.43564356435644
deontra,18,135,153,152.94117647058823
machel,118,10,128,168.75
bille,28,23,51,19.607843137254903
omer,67,8784,8851,196.97209354875156
cass,133,1841,1974,173.04964539007094
raeshawn,124,351,475,95.57894736842105
donique,122,36,158,108.86075949367088
wander,54,35,89,42.69662921348314
akon,27,97,124,112.90322580645163
mckayden,6,6,12,0.0
shun,30,909,939,187.22044728434503
whitaker,11,781,792,194.44444444444443
vondell,279,204,483,31.05590062111801
keaghan,95,304,399,104.76190476190477
aidan,2719,117370,120089,190.943383657121
marvis,1366,1102,2468,21.39384116693679
kahler,6,53,59,159.32203389830508
doll,363,24,387,175.19379844961242
findley,125,336,461,91.54013015184381
alonzo,154,45360,45514,198.64657028606584
burnette,764,234,998,106.21242484969939
clydell,83,137,220,49.09090909090909
constance,139832,419,140251,198.80499960784593
kai,8243,66409,74652,155.83239564914538
kylen,597,4531,5128,153.43213728549142
khyler,123,662,785,137.3248407643312
shavonte,233,48,281,131.67259786476868
lennex,92,131,223,34.97757847533632
paige,145848,1335,147183,196.37186359837753
cadence,22182,2049,24231,166.17556023275966
marne,849,38,887,182.86358511837653
armoni,2175,1424,3599,41.73381494859683
damaria,466,69,535,148.41121495327104
mankirat,22,39,61,55.73770491803278
virgle,33,2196,2229,194.07806191117092
jordie,139,149,288,6.944444444444445
dickie,260,4459,4719,177.96143250688706
kristion,5,176,181,188.95027624309392
graysen,783,4252,5035,137.79543197616684
laakea,10,199,209,180.86124401913875
vivin,5,87,92,178.26086956521738
elysia,4341,7,4348,199.35602575896965
darrick,11,8115,8126,199.45852818114693
shaia,93,6,99,175.75757575757575
jermiyah,168,17,185,163.24324324324323
theron,40,12905,12945,198.76400154499808
rendy,141,17,158,156.96202531645568
calvin,1216,218340,219556,197.78461986919055
algie,361,1529,1890,123.5978835978836
bexley,2969,240,3209,170.08413836086007
quintin,7,15472,15479,199.8191097616125
amren,18,16,34,11.76470588235294
tanaka,129,10,139,171.22302158273382
alisa,34578,22,34600,199.7456647398844
shamarion,5,284,289,193.07958477508652
emir,5,5066,5071,199.60560047327945
nautica,2229,55,2284,190.3677758318739
darriell,54,11,65,132.3076923076923
yichen,75,208,283,93.99293286219081
johnni,261,11,272,183.8235294117647
oshen,10,144,154,174.02597402597402
ramona,70496,249,70745,198.59212665206022
angela,672480,2135,674615,198.73409277884423
kamauri,338,781,1119,79.17783735478106
ravin,988,247,1235,120.0
eugene,2632,380453,383085,197.2517848519258
bella,81537,45,81582,199.77936309480035
mickell,51,136,187,90.9090909090909
rigoberto,7,11338,11345,199.75319524019392
kirkland,18,2159,2177,196.69269637115298
kopper,5,14,19,94.73684210526315
alai,59,6,65,163.07692307692307
yarrow,86,54,140,45.714285714285715
darin,364,32517,32881,195.5719108299626
pal,15,187,202,170.2970297029703
sarom,5,10,15,66.66666666666666
wesson,5,2961,2966,199.32569116655426
samay,41,402,443,162.97968397291197
tion,16,439,455,185.93406593406593
zamani,204,46,250,126.4
nevin,99,6342,6441,193.85188635305076
azur,13,34,47,89.36170212765957
georg,10,486,496,191.93548387096774
deshon,166,2537,2703,175.4347021827599
russel,12,16584,16596,199.7107736804049
zavery,5,46,51,160.7843137254902
davon,367,13318,13685,189.27292656192913
supreme,14,537,551,189.8366606170599
ilia,787,200,987,118.94630192502534
bex,23,89,112,117.85714285714286
commie,17,39,56,78.57142857142857
teddie,1042,1451,2493,32.81187324508624
bohen,7,69,76,163.1578947368421
rennie,927,999,1926,7.476635514018691
patsy,119425,7713,127138,175.73345498592082
marlan,14,1217,1231,195.45085296506906
wynn,1366,2535,3901,59.933350422968466
keisha,22227,44,22271,199.2097346324817
chastain,5,5,10,0.0
amavi,73,30,103,83.49514563106796
jihan,605,114,719,136.5785813630042
bowyn,39,187,226,130.97345132743362
moe,62,724,786,168.44783715012724
lorin,2667,4728,7395,55.740365111561864
avry,562,504,1066,10.881801125703564
mozelle,5338,11,5349,199.1774163395027
oceane,193,5,198,189.8989898989899
heron,16,670,686,190.67055393586006
janel,12015,32,12047,198.9374948119864
justyn,152,4372,4524,186.5605658709107
edner,33,7,40,130.0
marissa,120711,270,120981,199.10729784015672
khamil,75,28,103,91.2621359223301
clint,54,32673,32727,199.33999449995417
barkot,16,87,103,137.8640776699029
linsey,5118,240,5358,182.0828667413214
kambryn,169,20,189,157.67195767195767
corry,314,2166,2480,149.35483870967744
chelsea,162562,451,163013,198.89333979498568
garnett,2784,3852,6636,32.1880650994575
kennyatta,10,5,15,66.66666666666666
orlean,543,22,565,184.42477876106193
tye,358,5186,5544,174.17027417027418
barin,27,32,59,16.94915254237288
jaedon,33,2136,2169,193.91424619640387
cher,1721,110,1831,175.96941561987984
lain,27,469,496,178.2258064516129
isaac,774,325457,326231,199.05097921411513
krishi,12,28,40,80.0
shaquil,7,206,213,186.85446009389673
teigan,1514,624,2138,83.25537885874648
riyan,680,1059,1739,43.588269120184016
marsai,114,26,140,125.71428571428571
cyle,15,1971,1986,196.97885196374622
lauryn,22003,12,22015,199.78196684079037
clio,831,25,856,188.3177570093458
arzell,8,81,89,164.04494382022472
jase,127,23523,23650,197.85200845665963
braylon,158,18497,18655,196.6121683194854
sabrina,141633,347,141980,199.02239752077756
raygen,564,72,636,154.7169811320755
kannon,130,5775,5905,191.1939034716342
lakeisha,12848,36,12884,198.8823346786712
charli,11090,146,11236,194.80242079031683
ansley,11705,290,11995,190.32930387661526
emree,1026,15,1041,194.2363112391931
porsha,4026,6,4032,199.4047619047619
kylin,1324,1997,3321,40.52996085516411
mandy,42435,138,42573,198.7034035656402
darryl,1134,92211,93345,195.140607424072
bonney,447,5,452,195.57522123893804
nicolas,179,99521,99700,199.28184553660984
sana,4722,5,4727,199.5768986672308
monzerrat,559,5,564,196.45390070921985
raziel,46,1509,1555,188.16720257234726
amazin,131,18,149,151.6778523489933
arvis,189,640,829,108.80579010856452
johana,6885,11,6896,199.3619489559165
arlin,806,4026,4832,133.27814569536426
euriah,5,93,98,179.59183673469389
jeylen,18,15,33,18.181818181818183
porter,924,20274,21198,182.56439286725163
caziah,18,39,57,73.68421052631578
gift,165,38,203,125.1231527093596
yahel,21,757,778,189.2030848329049
dominiq,5,319,324,193.82716049382717
jalene,1160,67,1227,178.15810920945395
lyndon,399,9640,10039,184.10200219145335
karlyn,2368,7,2375,198.82105263157894
sayre,93,99,192,6.25
breyer,42,197,239,129.70711297071128
danis,31,155,186,133.33333333333331
mackenley,10,5,15,66.66666666666666
oceann,48,13,61,114.75409836065573
jardin,7,5,12,33.33333333333333
canan,5,69,74,172.97297297297297
stirling,78,828,906,165.56291390728478
lynell,1961,823,2784,81.75287356321839
shenandoah,347,112,459,102.39651416122004
moni,88,6,94,174.468085106383
jaziel,98,7481,7579,194.82781369573823
dixon,5,3040,3045,199.3431855500821
rodolfo,83,33650,33733,199.01580055138885
jamarie,113,638,751,139.81358189081226
cinsere,5,78,83,175.9036144578313
shell,198,113,311,54.662379421221864
